id,function,function_num
WP_001293009.1,other,6
WP_001293282.1,other,6
WP_001293341.1,no_hit,11
WP_001293612.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001294212.1,integration_and_excision,10
WP_001294533.1,no_hit,11
WP_001294606.1,no_hit,11
WP_001294772.1,dna_rna_and_nucleotide_metabolism,4
WP_001295074.1,no_hit,11
WP_001295111.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295162.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295168.1,no_hit,11
WP_001295174.1,no_hit,11
WP_001295176.1,no_hit,11
WP_001295182.1,tail,2
WP_001295207.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295211.1,no_hit,11
WP_001295215.1,unknown_function,9
WP_001295224.1,unknown_function,9
WP_001295238.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295241.1,no_hit,11
WP_001295254.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295255.1,unknown_function,9
WP_001295256.1,no_hit,11
WP_001295260.1,lysis,1
WP_001295262.1,no_hit,11
WP_001295263.1,no_hit,11
WP_001295270.1,no_hit,11
WP_001295272.1,no_hit,11
WP_001295275.1,unknown_function,9
WP_001295292.1,no_hit,11
WP_001295296.1,no_hit,11
WP_001295297.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295301.1,no_hit,11
WP_001295305.1,dna_rna_and_nucleotide_metabolism,4
WP_001295306.1,no_hit,11
WP_001295307.1,tail,2
WP_001295318.1,no_hit,11
WP_001295322.1,no_hit,11
WP_001295324.1,no_hit,11
WP_001295328.1,lysis,1
WP_001295329.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295332.1,lysis,1
WP_001295334.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295335.1,no_hit,11
WP_001295337.1,no_hit,11
WP_001295343.1,no_hit,11
WP_001295352.1,no_hit,11
WP_001295356.1,no_hit,11
WP_001295357.1,tail,2
WP_001295364.1,no_hit,11
WP_001295369.1,no_hit,11
WP_001295373.1,dna_rna_and_nucleotide_metabolism,4
WP_001295377.1,no_hit,11
WP_001295378.1,no_hit,11
WP_001295380.1,dna_rna_and_nucleotide_metabolism,4
WP_001295383.1,dna_rna_and_nucleotide_metabolism,4
WP_001295391.1,dna_rna_and_nucleotide_metabolism,4
WP_001295400.1,dna_rna_and_nucleotide_metabolism,4
WP_001295403.1,other,6
WP_001295408.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295412.1,no_hit,11
WP_001295414.1,no_hit,11
WP_001295424.1,no_hit,11
WP_001295430.1,no_hit,11
WP_001295432.1,no_hit,11
WP_001295442.1,tail,2
WP_001295445.1,no_hit,11
WP_001295447.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295454.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295458.1,dna_rna_and_nucleotide_metabolism,4
WP_001295467.1,no_hit,11
WP_001295469.1,no_hit,11
WP_001295473.1,no_hit,11
WP_001295476.1,no_hit,11
WP_001295493.1,no_hit,11
WP_001295496.1,unknown_function,9
WP_001295499.1,unknown_function,9
WP_001295500.1,lysis,1
WP_001295503.1,no_hit,11
WP_001295515.1,no_hit,11
WP_001295532.1,no_hit,11
WP_001295542.1,other,6
WP_001295543.1,transcription_regulation,7
WP_001295544.1,no_hit,11
WP_001295548.1,no_hit,11
WP_001295552.1,no_hit,11
WP_001295556.1,lysis,1
WP_001295561.1,no_hit,11
WP_001295562.1,no_hit,11
WP_001295564.1,no_hit,11
WP_001295568.1,no_hit,11
WP_001295575.1,no_hit,11
WP_001295576.1,dna_rna_and_nucleotide_metabolism,4
WP_001295585.1,no_hit,11
WP_001295587.1,no_hit,11
WP_001295593.1,other,6
WP_001295597.1,no_hit,11
WP_001295616.1,lysis,1
WP_001295627.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295633.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001295641.1,no_hit,11
WP_001295642.1,other,6
WP_001295646.1,no_hit,11
WP_001295676.1,unknown_function,9
WP_001295681.1,no_hit,11
WP_001295689.1,lysis,1
WP_001295715.1,no_hit,11
WP_001295734.1,unknown_function,9
WP_001295770.1,no_hit,11
WP_001295932.1,connector,3
WP_001295978.1,head_and_packaging,5
WP_001295992.1,no_hit,11
WP_001296096.1,unknown_function,9
WP_001296104.1,transcription_regulation,7
WP_001296134.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001296140.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001296310.1,head_and_packaging,5
WP_001296424.1,unknown_function,9
WP_001296448.1,tail,2
WP_001296623.1,unknown_function,9
WP_001296646.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001296681.1,dna_rna_and_nucleotide_metabolism,4
WP_001296693.1,unknown_function,9
WP_001296758.1,no_hit,11
WP_001296785.1,unknown_function,9
WP_001296790.1,transcription_regulation,7
WP_001296808.1,lysis,1
WP_001296814.1,no_hit,11
WP_001296937.1,no_hit,11
WP_001296943.1,transcription_regulation,7
WP_001296991.1,other,6
WP_001297003.1,no_hit,11
WP_001297052.1,no_hit,11
WP_001297064.1,no_hit,11
WP_001297068.1,dna_rna_and_nucleotide_metabolism,4
WP_001297114.1,no_hit,11
WP_001297164.1,no_hit,11
WP_001297375.1,other,6
WP_001297389.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001297404.1,unknown_function,9
WP_001297406.1,unknown_function,9
WP_001297412.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001297514.1,no_hit,11
WP_001297636.1,no_hit,11
WP_001297640.1,other,6
WP_001297933.1,no_hit,11
WP_001297977.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001298109.1,no_hit,11
WP_001298241.1,other,6
WP_001298520.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001298717.1,no_hit,11
WP_001298740.1,no_hit,11
WP_001298814.1,dna_rna_and_nucleotide_metabolism,4
WP_001298933.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001299100.1,dna_rna_and_nucleotide_metabolism,4
WP_001299172.1,unknown_function,9
WP_001299283.1,head_and_packaging,5
WP_001299351.1,integration_and_excision,10
WP_001299507.1,no_hit,11
WP_001299578.1,unknown_function,9
WP_001299599.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001299664.1,no_hit,11
WP_001299679.1,no_hit,11
WP_001299745.1,dna_rna_and_nucleotide_metabolism,4
WP_001299855.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001299866.1,no_hit,11
WP_001300035.1,tail,2
WP_001300120.1,integration_and_excision,10
WP_001300163.1,unknown_function,9
WP_001300174.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001300367.1,no_hit,11
WP_001300397.1,no_hit,11
WP_001300467.1,integration_and_excision,10
WP_001300590.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001300603.1,no_hit,11
WP_001300651.1,no_hit,11
WP_001300662.1,head_and_packaging,5
WP_001300811.1,no_hit,11
WP_001300829.1,transcription_regulation,7
WP_001300885.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001300891.1,dna_rna_and_nucleotide_metabolism,4
WP_001300896.1,unknown_function,9
WP_001301233.1,no_hit,11
WP_001301305.1,no_hit,11
WP_001301333.1,no_hit,11
WP_001301367.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301434.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301435.1,no_hit,11
WP_001301436.1,dna_rna_and_nucleotide_metabolism,4
WP_001301437.1,no_hit,11
WP_001301444.1,unknown_function,9
WP_001301445.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301446.1,dna_rna_and_nucleotide_metabolism,4
WP_001301447.1,no_hit,11
WP_001301448.1,unknown_function,9
WP_001301449.1,other,6
WP_001301452.1,no_hit,11
WP_001301453.1,no_hit,11
WP_001301460.1,no_hit,11
WP_001301462.1,no_hit,11
WP_001301465.1,no_hit,11
WP_001301470.1,no_hit,11
WP_001301471.1,no_hit,11
WP_001301475.1,other,6
WP_001301479.1,no_hit,11
WP_001301480.1,no_hit,11
WP_001301486.1,no_hit,11
WP_001301489.1,no_hit,11
WP_001301493.1,no_hit,11
WP_001301498.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301499.1,no_hit,11
WP_001301500.1,tail,2
WP_001301502.1,dna_rna_and_nucleotide_metabolism,4
WP_001301504.1,dna_rna_and_nucleotide_metabolism,4
WP_001301505.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301506.1,no_hit,11
WP_001301512.1,no_hit,11
WP_001301514.1,transcription_regulation,7
WP_001301524.1,head_and_packaging,5
WP_001301527.1,no_hit,11
WP_001301528.1,lysis,1
WP_001301529.1,no_hit,11
WP_001301530.1,no_hit,11
WP_001301541.1,unknown_function,9
WP_001301544.1,dna_rna_and_nucleotide_metabolism,4
WP_001301545.1,no_hit,11
WP_001301546.1,no_hit,11
WP_001301548.1,no_hit,11
WP_001301550.1,no_hit,11
WP_001301551.1,unknown_function,9
WP_001301558.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301560.1,no_hit,11
WP_001301561.1,transcription_regulation,7
WP_001301566.1,no_hit,11
WP_001301569.1,unknown_function,9
WP_001301572.1,no_hit,11
WP_001301573.1,unknown_function,9
WP_001301578.1,no_hit,11
WP_001301587.1,lysis,1
WP_001301590.1,dna_rna_and_nucleotide_metabolism,4
WP_001301593.1,no_hit,11
WP_001301594.1,no_hit,11
WP_001301597.1,unknown_function,9
WP_001301602.1,head_and_packaging,5
WP_001301604.1,no_hit,11
WP_001301605.1,no_hit,11
WP_001301606.1,no_hit,11
WP_001301613.1,no_hit,11
WP_001301615.1,no_hit,11
WP_001301616.1,other,6
WP_001301617.1,head_and_packaging,5
WP_001301618.1,no_hit,11
WP_001301619.1,no_hit,11
WP_001301620.1,dna_rna_and_nucleotide_metabolism,4
WP_001301623.1,tail,2
WP_001301626.1,no_hit,11
WP_001301627.1,other,6
WP_001301632.1,transcription_regulation,7
WP_001301634.1,no_hit,11
WP_001301636.1,tail,2
WP_001301638.1,no_hit,11
WP_001301644.1,no_hit,11
WP_001301646.1,head_and_packaging,5
WP_001301657.1,no_hit,11
WP_001301659.1,tail,2
WP_001301663.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301664.1,no_hit,11
WP_001301673.1,no_hit,11
WP_001301674.1,dna_rna_and_nucleotide_metabolism,4
WP_001301676.1,transcription_regulation,7
WP_001301681.1,dna_rna_and_nucleotide_metabolism,4
WP_001301684.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301685.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301687.1,no_hit,11
WP_001301690.1,no_hit,11
WP_001301691.1,other,6
WP_001301693.1,no_hit,11
WP_001301695.1,other,6
WP_001301696.1,no_hit,11
WP_001301698.1,no_hit,11
WP_001301699.1,unknown_function,9
WP_001301703.1,no_hit,11
WP_001301704.1,no_hit,11
WP_001301705.1,no_hit,11
WP_001301708.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301712.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301716.1,no_hit,11
WP_001301721.1,integration_and_excision,10
WP_001301722.1,no_hit,11
WP_001301725.1,no_hit,11
WP_001301727.1,transcription_regulation,7
WP_001301731.1,other,6
WP_001301733.1,no_hit,11
WP_001301736.1,dna_rna_and_nucleotide_metabolism,4
WP_001301738.1,dna_rna_and_nucleotide_metabolism,4
WP_001301741.1,no_hit,11
WP_001301742.1,no_hit,11
WP_001301745.1,no_hit,11
WP_001301746.1,no_hit,11
WP_001301747.1,other,6
WP_001301750.1,dna_rna_and_nucleotide_metabolism,4
WP_001301751.1,lysis,1
WP_001301754.1,no_hit,11
WP_001301756.1,dna_rna_and_nucleotide_metabolism,4
WP_001301761.1,no_hit,11
WP_001301763.1,dna_rna_and_nucleotide_metabolism,4
WP_001301767.1,no_hit,11
WP_001301773.1,no_hit,11
WP_001301775.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301777.1,no_hit,11
WP_001301778.1,head_and_packaging,5
WP_001301779.1,no_hit,11
WP_001301780.1,other,6
WP_001301782.1,no_hit,11
WP_001301784.1,unknown_function,9
WP_001301786.1,no_hit,11
WP_001301787.1,dna_rna_and_nucleotide_metabolism,4
WP_001301790.1,unknown_function,9
WP_001301793.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301795.1,dna_rna_and_nucleotide_metabolism,4
WP_001301796.1,other,6
WP_001301797.1,unknown_function,9
WP_001301798.1,no_hit,11
WP_001301799.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301800.1,no_hit,11
WP_001301804.1,no_hit,11
WP_001301810.1,transcription_regulation,7
WP_001301811.1,dna_rna_and_nucleotide_metabolism,4
WP_001301812.1,no_hit,11
WP_001301814.1,tail,2
WP_001301817.1,head_and_packaging,5
WP_001301824.1,no_hit,11
WP_001301827.1,no_hit,11
WP_001301829.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301830.1,no_hit,11
WP_001301832.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301833.1,lysis,1
WP_001301837.1,no_hit,11
WP_001301838.1,no_hit,11
WP_001301839.1,transcription_regulation,7
WP_001301843.1,no_hit,11
WP_001301844.1,no_hit,11
WP_001301847.1,no_hit,11
WP_001301848.1,connector,3
WP_001301849.1,no_hit,11
WP_001301859.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301861.1,no_hit,11
WP_001301863.1,dna_rna_and_nucleotide_metabolism,4
WP_001301864.1,dna_rna_and_nucleotide_metabolism,4
WP_001301865.1,tail,2
WP_001301866.1,no_hit,11
WP_001301869.1,no_hit,11
WP_001301873.1,no_hit,11
WP_001301875.1,no_hit,11
WP_001301877.1,dna_rna_and_nucleotide_metabolism,4
WP_001301878.1,no_hit,11
WP_001301887.1,no_hit,11
WP_001301888.1,head_and_packaging,5
WP_001301891.1,no_hit,11
WP_001301892.1,no_hit,11
WP_001301902.1,dna_rna_and_nucleotide_metabolism,4
WP_001301903.1,integration_and_excision,10
WP_001301904.1,no_hit,11
WP_001301905.1,no_hit,11
WP_001301907.1,no_hit,11
WP_001301910.1,no_hit,11
WP_001301911.1,no_hit,11
WP_001301917.1,no_hit,11
WP_001301920.1,no_hit,11
WP_001301921.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301925.1,dna_rna_and_nucleotide_metabolism,4
WP_001301928.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301929.1,no_hit,11
WP_001301932.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301936.1,no_hit,11
WP_001301938.1,no_hit,11
WP_001301939.1,unknown_function,9
WP_001301944.1,tail,2
WP_001301948.1,no_hit,11
WP_001301950.1,no_hit,11
WP_001301951.1,head_and_packaging,5
WP_001301956.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001301957.1,no_hit,11
WP_001301967.1,other,6
WP_001301968.1,no_hit,11
WP_001301969.1,dna_rna_and_nucleotide_metabolism,4
WP_001301970.1,no_hit,11
WP_001301974.1,no_hit,11
WP_001301975.1,dna_rna_and_nucleotide_metabolism,4
WP_001301976.1,dna_rna_and_nucleotide_metabolism,4
WP_001301979.1,no_hit,11
WP_001301981.1,no_hit,11
WP_001301982.1,no_hit,11
WP_001301984.1,unknown_function,9
WP_001301987.1,no_hit,11
WP_001301989.1,head_and_packaging,5
WP_001301991.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302000.1,no_hit,11
WP_001302007.1,no_hit,11
WP_001302008.1,dna_rna_and_nucleotide_metabolism,4
WP_001302010.1,dna_rna_and_nucleotide_metabolism,4
WP_001302015.1,lysis,1
WP_001302016.1,no_hit,11
WP_001302019.1,no_hit,11
WP_001302020.1,lysis,1
WP_001302021.1,no_hit,11
WP_001302026.1,no_hit,11
WP_001302028.1,no_hit,11
WP_001302029.1,other,6
WP_001302033.1,no_hit,11
WP_001302036.1,no_hit,11
WP_001302039.1,unknown_function,9
WP_001302040.1,no_hit,11
WP_001302042.1,no_hit,11
WP_001302043.1,no_hit,11
WP_001302045.1,no_hit,11
WP_001302046.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302047.1,no_hit,11
WP_001302048.1,transcription_regulation,7
WP_001302050.1,unknown_function,9
WP_001302052.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302055.1,no_hit,11
WP_001302065.1,tail,2
WP_001302072.1,no_hit,11
WP_001302076.1,other,6
WP_001302081.1,no_hit,11
WP_001302082.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302086.1,no_hit,11
WP_001302091.1,unknown_function,9
WP_001302096.1,no_hit,11
WP_001302100.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302103.1,no_hit,11
WP_001302107.1,no_hit,11
WP_001302112.1,transcription_regulation,7
WP_001302113.1,no_hit,11
WP_001302117.1,no_hit,11
WP_001302118.1,unknown_function,9
WP_001302119.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302124.1,dna_rna_and_nucleotide_metabolism,4
WP_001302126.1,no_hit,11
WP_001302127.1,no_hit,11
WP_001302140.1,transcription_regulation,7
WP_001302146.1,transcription_regulation,7
WP_001302155.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302159.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302160.1,no_hit,11
WP_001302171.1,other,6
WP_001302175.1,no_hit,11
WP_001302177.1,no_hit,11
WP_001302179.1,unknown_function,9
WP_001302181.1,no_hit,11
WP_001302189.1,unknown_function,9
WP_001302193.1,no_hit,11
WP_001302199.1,dna_rna_and_nucleotide_metabolism,4
WP_001302200.1,transcription_regulation,7
WP_001302206.1,no_hit,11
WP_001302207.1,lysis,1
WP_001302216.1,dna_rna_and_nucleotide_metabolism,4
WP_001302220.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302225.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302243.1,no_hit,11
WP_001302247.1,dna_rna_and_nucleotide_metabolism,4
WP_001302249.1,no_hit,11
WP_001302256.1,tail,2
WP_001302258.1,unknown_function,9
WP_001302260.1,no_hit,11
WP_001302267.1,no_hit,11
WP_001302273.1,transcription_regulation,7
WP_001302286.1,no_hit,11
WP_001302302.1,no_hit,11
WP_001302304.1,no_hit,11
WP_001302318.1,no_hit,11
WP_001302327.1,no_hit,11
WP_001302348.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302355.1,no_hit,11
WP_001302367.1,no_hit,11
WP_001302380.1,dna_rna_and_nucleotide_metabolism,4
WP_001302384.1,no_hit,11
WP_001302401.1,dna_rna_and_nucleotide_metabolism,4
WP_001302429.1,no_hit,11
WP_001302468.1,no_hit,11
WP_001302485.1,no_hit,11
WP_001302523.1,dna_rna_and_nucleotide_metabolism,4
WP_001302537.1,unknown_function,9
WP_001302567.1,dna_rna_and_nucleotide_metabolism,4
WP_001302608.1,no_hit,11
WP_001302649.1,no_hit,11
WP_001302673.1,no_hit,11
WP_001302684.1,no_hit,11
WP_001302710.1,no_hit,11
WP_001302733.1,no_hit,11
WP_001302735.1,no_hit,11
WP_001302749.1,no_hit,11
WP_001302757.1,lysis,1
WP_001302767.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302777.1,no_hit,11
WP_001302794.1,dna_rna_and_nucleotide_metabolism,4
WP_001302797.1,unknown_function,9
WP_001302810.1,dna_rna_and_nucleotide_metabolism,4
WP_001302819.1,connector,3
WP_001302822.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302824.1,no_hit,11
WP_001302833.1,unknown_function,9
WP_001302879.1,no_hit,11
WP_001302911.1,other,6
WP_001302931.1,dna_rna_and_nucleotide_metabolism,4
WP_001302933.1,no_hit,11
WP_001302934.1,head_and_packaging,5
WP_001302935.1,transcription_regulation,7
WP_001302937.1,no_hit,11
WP_001302941.1,no_hit,11
WP_001302942.1,tail,2
WP_001302943.1,other,6
WP_001302944.1,no_hit,11
WP_001302945.1,no_hit,11
WP_001302947.1,dna_rna_and_nucleotide_metabolism,4
WP_001302948.1,no_hit,11
WP_001302950.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302952.1,no_hit,11
WP_001302956.1,dna_rna_and_nucleotide_metabolism,4
WP_001302958.1,no_hit,11
WP_001302961.1,no_hit,11
WP_001302964.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001302969.1,no_hit,11
WP_001302977.1,integration_and_excision,10
WP_001302981.1,transcription_regulation,7
WP_001302984.1,no_hit,11
WP_001302985.1,no_hit,11
WP_001302987.1,head_and_packaging,5
WP_001303001.1,tail,2
WP_001303016.1,no_hit,11
WP_001303036.1,other,6
WP_001303054.1,other,6
WP_001303086.1,other,6
WP_001303114.1,head_and_packaging,5
WP_001303128.1,dna_rna_and_nucleotide_metabolism,4
WP_001303155.1,no_hit,11
WP_001303192.1,no_hit,11
WP_001303278.1,tail,2
WP_001303279.1,lysis,1
WP_001303294.1,no_hit,11
WP_001303402.1,unknown_function,9
WP_001303470.1,no_hit,11
WP_001303492.1,dna_rna_and_nucleotide_metabolism,4
WP_001303494.1,unknown_function,9
WP_001303511.1,no_hit,11
WP_001303515.1,no_hit,11
WP_001303529.1,no_hit,11
WP_001303555.1,transcription_regulation,7
WP_001303568.1,no_hit,11
WP_001303579.1,no_hit,11
WP_001303580.1,no_hit,11
WP_001303597.1,integration_and_excision,10
WP_001303598.1,no_hit,11
WP_001303599.1,no_hit,11
WP_001303621.1,no_hit,11
WP_001303643.1,unknown_function,9
WP_001303644.1,dna_rna_and_nucleotide_metabolism,4
WP_001303646.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001303651.1,lysis,1
WP_001303653.1,no_hit,11
WP_001303675.1,head_and_packaging,5
WP_001303702.1,integration_and_excision,10
WP_001303704.1,no_hit,11
WP_001303707.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001303709.1,no_hit,11
WP_001303719.1,no_hit,11
WP_001303723.1,no_hit,11
WP_001303730.1,unknown_function,9
WP_001303740.1,no_hit,11
WP_001303754.1,unknown_function,9
WP_001303763.1,no_hit,11
WP_001303778.1,no_hit,11
WP_001303780.1,lysis,1
WP_001303782.1,lysis,1
WP_001303784.1,unknown_function,9
WP_001303787.1,unknown_function,9
WP_001303793.1,dna_rna_and_nucleotide_metabolism,4
WP_001303803.1,no_hit,11
WP_001303808.1,no_hit,11
WP_001303809.1,no_hit,11
WP_001303823.1,no_hit,11
WP_001303832.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001303848.1,dna_rna_and_nucleotide_metabolism,4
WP_001303849.1,integration_and_excision,10
WP_001303867.1,no_hit,11
WP_001303876.1,integration_and_excision,10
WP_001303885.1,unknown_function,9
WP_001303888.1,no_hit,11
WP_001303891.1,no_hit,11
WP_001303921.1,unknown_function,9
WP_001303943.1,no_hit,11
WP_001303944.1,unknown_function,9
WP_001303983.1,lysis,1
WP_001303996.1,unknown_function,9
WP_001304001.1,no_hit,11
WP_001304004.1,unknown_function,9
WP_001304005.1,no_hit,11
WP_001304006.1,no_hit,11
WP_001304007.1,no_hit,11
WP_001304016.1,other,6
WP_001304019.1,unknown_function,9
WP_001304020.1,unknown_function,9
WP_001304051.1,transcription_regulation,7
WP_001304183.1,dna_rna_and_nucleotide_metabolism,4
WP_001304191.1,head_and_packaging,5
WP_001304210.1,unknown_function,9
WP_001304211.1,unknown_function,9
WP_001305582.1,unknown_function,9
WP_001306384.1,transcription_regulation,7
WP_001306825.1,no_hit,11
WP_001306939.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001307333.1,no_hit,11
WP_001308187.1,no_hit,11
WP_001308392.1,no_hit,11
WP_001309117.1,transcription_regulation,7
WP_001309467.1,integration_and_excision,10
WP_001310136.1,no_hit,11
WP_001310142.1,unknown_function,9
WP_001310149.1,no_hit,11
WP_001310166.1,head_and_packaging,5
WP_001310167.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001310172.1,no_hit,11
WP_001310185.1,lysis,1
WP_001310198.1,no_hit,11
WP_001310207.1,integration_and_excision,10
WP_001310212.1,no_hit,11
WP_001310226.1,no_hit,11
WP_001310229.1,no_hit,11
WP_001310241.1,lysis,1
WP_001310242.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001310251.1,no_hit,11
WP_001310261.1,no_hit,11
WP_001310277.1,transcription_regulation,7
WP_001310281.1,no_hit,11
WP_001310283.1,unknown_function,9
WP_001310296.1,dna_rna_and_nucleotide_metabolism,4
WP_001310303.1,other,6
WP_001310324.1,dna_rna_and_nucleotide_metabolism,4
WP_001310331.1,no_hit,11
WP_001310341.1,transcription_regulation,7
WP_001310363.1,dna_rna_and_nucleotide_metabolism,4
WP_001310369.1,no_hit,11
WP_001310397.1,no_hit,11
WP_001310398.1,no_hit,11
WP_001310414.1,no_hit,11
WP_001310418.1,transcription_regulation,7
WP_001310421.1,no_hit,11
WP_001310423.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001310425.1,no_hit,11
WP_001310426.1,no_hit,11
WP_001310435.1,no_hit,11
WP_001310441.1,no_hit,11
WP_001310442.1,no_hit,11
WP_001310452.1,transcription_regulation,7
WP_001310453.1,unknown_function,9
WP_001310454.1,transcription_regulation,7
WP_001310455.1,unknown_function,9
WP_001310466.1,head_and_packaging,5
WP_001310468.1,unknown_function,9
WP_001310470.1,unknown_function,9
WP_001310474.1,unknown_function,9
WP_001310475.1,dna_rna_and_nucleotide_metabolism,4
WP_001310488.1,no_hit,11
WP_001310490.1,no_hit,11
WP_001310491.1,dna_rna_and_nucleotide_metabolism,4
WP_001310756.1,unknown_function,9
WP_001311244.1,unknown_function,9
WP_001312597.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001312672.1,unknown_function,9
WP_001322270.1,integration_and_excision,10
WP_001322280.1,other,6
WP_001322291.1,integration_and_excision,10
WP_001322297.1,no_hit,11
WP_001322326.1,unknown_function,9
WP_001322328.1,dna_rna_and_nucleotide_metabolism,4
WP_001322334.1,integration_and_excision,10
WP_001322343.1,lysis,1
WP_001327808.1,unknown_function,9
WP_001338420.1,dna_rna_and_nucleotide_metabolism,4
WP_001338897.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001339045.1,no_hit,11
WP_001340019.1,transcription_regulation,7
WP_001341388.1,dna_rna_and_nucleotide_metabolism,4
WP_001341638.1,no_hit,11
WP_001351109.1,unknown_function,9
WP_001356414.1,unknown_function,9
WP_001356433.1,unknown_function,9
WP_001356509.1,no_hit,11
WP_001356547.1,unknown_function,9
WP_001358893.1,no_hit,11
WP_001360050.1,dna_rna_and_nucleotide_metabolism,4
WP_001362540.1,no_hit,11
WP_001364348.1,unknown_function,9
WP_001364580.1,unknown_function,9
WP_001370046.1,unknown_function,9
WP_001380402.1,transcription_regulation,7
WP_001382938.1,lysis,1
WP_001383425.1,transcription_regulation,7
WP_001386830.1,unknown_function,9
WP_001386836.1,unknown_function,9
WP_001386977.1,unknown_function,9
WP_001386991.1,unknown_function,9
WP_001387081.1,unknown_function,9
WP_001387276.1,unknown_function,9
WP_001406719.1,unknown_function,9
WP_001406816.1,unknown_function,9
WP_001411985.1,integration_and_excision,10
WP_001412012.1,no_hit,11
WP_001412115.1,other,6
WP_001412258.1,no_hit,11
WP_001412436.1,dna_rna_and_nucleotide_metabolism,4
WP_001414141.1,unknown_function,9
