gene_id	function	pici_id
WLQYMNQG_CDS_14588	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14589	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14590	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14591	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14592	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14593	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14594	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14595	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14596	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14597	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14598	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14599	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14600	DNA helicase	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14601	DNA polymerase/primase	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14602	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14603	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14604	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14605	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14606	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14607	anti-repressor	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14608	transcriptional repressor	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14609	hypothetical protein	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14610	transcriptional repressor	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14611	integrase	STCO003.0321.00001.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14612	integrase	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14613	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14614	major head protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14615	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14616	DNA primase	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14617	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14618	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14619	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14620	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14621	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14622	transcriptional repressor	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14623	DNA methyltransferase	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14624	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14625	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14626	hypothetical protein	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14627	esterase/lipase	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14628	ABC transporter	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14629	transcriptional regulator	PAYO001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14630	major head protein	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14631	head maturation protease	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14632	hypothetical protein	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14633	terminase small subunit	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14634	hypothetical protein	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14635	hypothetical protein	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14636	hypothetical protein	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14637	hypothetical protein	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14638	hypothetical protein	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14639	excisionase and transcriptional regulator	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14640	hypothetical protein	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14641	integrase	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14642	hypothetical protein	MYTU002.0321.00129.C001.PICI.TypeB.variant0003.Set2
WLQYMNQG_CDS_14643	integrase	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14644	hypothetical protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14645	hypothetical protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14646	hypothetical protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14647	hypothetical protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14648	hypothetical protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14649	DNA polymerase/primase	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14650	hypothetical protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14651	hypothetical protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14652	hypothetical protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14653	excisionase and transcriptional regulator	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14654	hypothetical protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14655	major head protein	AZPU001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14656	major head protein	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14657	head maturation protease	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14658	hypothetical protein	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14659	terminase small subunit	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14660	hypothetical protein	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14661	hypothetical protein	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14662	hypothetical protein	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14663	hypothetical protein	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14664	hypothetical protein	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14665	excisionase and transcriptional regulator	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14666	hypothetical protein	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14667	integrase	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14668	hypothetical protein	MYTU002.0321.00195.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14669	major head protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14670	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14671	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14672	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14673	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14674	single strand DNA binding protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14675	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14676	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14677	DNA primase	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14678	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14679	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14680	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14681	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14682	transcriptional repressor	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14683	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14684	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14685	hypothetical protein	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14686	integrase	ESCO001.0321.01139.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14687	major head protein	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14688	head maturation protease	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14689	hypothetical protein	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14690	terminase small subunit	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14691	hypothetical protein	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14692	hypothetical protein	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14693	hypothetical protein	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14694	hypothetical protein	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14695	hypothetical protein	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14696	excisionase and transcriptional regulator	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14697	hypothetical protein	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14698	integrase	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14699	hypothetical protein	MYTU002.0321.00221.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14700	major head protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14701	terminase small subunit	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14702	terminase small subunit	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14703	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14704	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14705	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14706	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14707	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14708	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14709	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14710	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14711	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14712	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14713	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14714	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14715	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14716	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14717	hypothetical protein	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14718	integrase	ESCO001.0321.00319.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14719	terminase small subunit	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14720	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14721	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14722	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14723	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14724	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14725	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14726	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14727	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14728	DNA primase/helicase	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14729	DNA primase	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14730	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14731	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14732	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14733	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14734	DNA binding protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14735	transcriptional regulator	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14736	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14737	transcriptional repressor	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14738	hypothetical protein	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14739	integrase	STLU004.0321.00004.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14740	integrase	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14741	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14742	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14743	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14744	excisionase and transcriptional regulator	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14745	transcriptional repressor	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14746	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14747	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14748	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14749	DNA primase	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14750	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14751	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14752	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14753	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14754	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14755	major head protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14756	head decoration	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14757	excisionase and transcriptional regulator	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14758	hypothetical protein	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14759	terminase small subunit	ESCO001.0321.00943.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14760	integrase	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14761	transcriptional repressor	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14762	transcriptional repressor	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14763	HTH DNA binding protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14764	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14765	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14766	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14767	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14768	DNA polymerase/primase	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14769	DNA primase/helicase	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14770	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14771	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14772	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14773	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14774	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14775	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14776	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14777	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14778	spore coat protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14779	hypothetical protein	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14780	terminase small subunit	STAU002.0321.00376.C001.PICI.TypeB.variant0002.Set1
WLQYMNQG_CDS_14781	major head protein	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14782	head maturation protease	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14783	hypothetical protein	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14784	terminase small subunit	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14785	hypothetical protein	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14786	hypothetical protein	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14787	hypothetical protein	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14788	hypothetical protein	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14789	DNA primase	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14790	hypothetical protein	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14791	hypothetical protein	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14792	hypothetical protein	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14793	integrase	MYTU002.0321.00085.C001.PICI.TypeB.variant0004.Set2
WLQYMNQG_CDS_14794	integrase	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14795	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14796	excisionase and transcriptional regulator	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14797	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14798	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14799	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14800	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14801	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14802	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14803	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14804	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14805	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14806	hypothetical protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14807	terminase small subunit	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14808	terminase small subunit	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14809	major head protein	ESCO001.0321.01436.C001.PICI.TypeA.Set2
WLQYMNQG_CDS_14810	integrase	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14811	hypothetical protein	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14812	hypothetical protein	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14813	hypothetical protein	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14814	hypothetical protein	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14815	hypothetical protein	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14816	DNA polymerase/primase	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14817	hypothetical protein	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14818	transcriptional regulator WhiB-like	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14819	hypothetical protein	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14820	hypothetical protein	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14821	major head protein	MYVA001.0321.00001.C001.PICI.TypeB.variant0001.Set1
WLQYMNQG_CDS_14822	major head protein	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14823	head maturation protease	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14824	hypothetical protein	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14825	terminase small subunit	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14826	hypothetical protein	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14827	hypothetical protein	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14828	hypothetical protein	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14829	hypothetical protein	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14830	hypothetical protein	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14831	excisionase and transcriptional regulator	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14832	hypothetical protein	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14833	integrase	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14834	hypothetical protein	MYTU002.0321.00009.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14835	major head protein	MYTU002.0321.00201.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14836	head maturation protease	MYTU002.0321.00201.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14837	hypothetical protein	MYTU002.0321.00201.C001.PICI.TypeB.variant0003.Set1
WLQYMNQG_CDS_14838	terminase small subunit	MYTU002.0321.00201.C001.PICI.TypeB.variant0003.Set1
